robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
4,False,False,0.0016974247497507204,0.0016974247497507204,False,False,False,False
4,False,False,0.0016993668799008047,0.0016993668799008047,False,False,False,False
4,False,False,0.0017012959645960391,0.0017012959645960391,False,False,False,False
4,False,False,0.0017032118398997665,0.0017032118398997665,False,False,False,False
4,False,False,0.001705114341957269,0.001705114341957269,False,False,False,False
4,False,False,0.0017070033070272145,0.0017070033070272145,False,False,False,False
4,False,False,0.0017088785715134616,0.0017088785715134616,False,False,False,False
4,False,False,0.0017107399719972147,0.0017107399719972147,False,False,False,False
4,False,False,0.0017125873452695196,0.0017125873452695196,False,False,False,False
4,False,False,0.0017144205283640885,0.0017144205283640885,False,False,False,False
4,False,False,0.0017162393585904519,0.0017162393585904519,False,False,False,False
4,False,False,0.001718043673567418,0.001718043673567418,False,False,False,False
4,False,False,0.0017210336186216034,0.0017210336186216034,False,False,False,False
4,False,False,0.001724018705079044,0.001724018705079044,False,False,False,False
4,False,False,0.0017269987480106168,0.0017269987480106168,False,False,False,False
4,False,False,0.0017299735607763066,0.0017299735607763066,False,False,False,False
4,False,False,0.001732942955034308,0.001732942955034308,False,False,False,False
4,False,False,0.0017359067407508152,0.0017359067407508152,False,False,False,False
4,False,False,0.0017394317596649614,0.0017394317596649614,False,False,False,False
4,False,False,0.0017429571359191861,0.0017429571359191861,False,False,False,False
4,False,False,0.0017464827009258074,0.0017464827009258074,False,False,False,False
4,False,False,0.001750008283670245,0.001750008283670245,False,False,False,False
4,False,False,0.0017535337107001372,0.0017535337107001372,False,False,False,False
4,False,False,0.001757058806114972,0.001757058806114972,False,False,False,False
4,False,False,0.001760583391556241,0.001760583391556241,False,False,False,False
4,False,False,0.0017641072861981424,0.0017641072861981424,False,False,False,False
4,False,False,0.0017685034333761028,0.0017685034333761028,False,False,False,False
4,False,False,0.0017729102998628194,0.0017729102998628194,False,False,False,False
4,False,False,0.0017773277970737017,0.0017773277970737017,False,False,False,False
4,False,False,0.0017817558336499066,0.0017817558336499066,False,False,False,False
4,False,False,0.0017861943154141155,0.0017861943154141155,False,False,False,False
4,False,False,0.0017906431453259927,0.0017906431453259927,False,False,False,False
4,False,False,0.001795102223437326,0.001795102223437326,False,False,False,False
4,False,False,0.0017995714468468681,0.0017995714468468681,False,False,False,False
4,False,False,0.0018040507096548839,0.0018040507096548839,False,False,False,False
4,False,False,0.0018085399029174197,0.0018085399029174197,False,False,False,False
4,False,False,0.0018130389146003034,0.0018130389146003034,False,False,False,False
4,False,False,0.0018175476295328912,0.0018175476295328912,False,False,False,False
4,False,False,0.001822065929361575,0.001822065929361575,False,False,False,False
4,False,False,0.001826593692503062,0.001826593692503062,False,False,False,False
4,False,False,0.0018311307940974452,0.0018311307940974452,False,False,False,False
4,False,False,0.0018356771059610784,0.0018356771059610784,False,False,False,False
4,False,False,0.0018402324965392715,0.0018402324965392715,False,False,False,False
