robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
6,False,False,0.002978590668064829,0.002978590668064829,False,False,False,False
6,False,False,0.0029610200722556663,0.0029610200722556663,False,False,False,False
6,True,False,0.0029436547613976207,0.0029436547613976207,False,False,False,False
6,True,False,0.0029264911725898663,0.0029264911725898663,False,False,False,False
6,True,False,0.002909525824586654,0.002909525824586654,False,False,False,False
6,True,False,0.002892755315480639,0.002892755315480639,False,False,False,False
6,True,False,0.002876176320464305,0.002876176320464305,False,False,False,False
6,True,False,0.0028597855896664785,0.0028597855896664785,False,False,False,False
6,True,False,0.002843579946060977,0.002843579946060977,False,False,False,False
6,True,False,0.0028275562834446577,0.0028275562834446577,False,False,False,False
6,True,False,0.0028117115644821695,0.0028117115644821695,False,False,False,False
6,True,False,0.0027960428188148864,0.0027960428188148864,False,False,False,False
6,False,False,0.002780547141231578,0.002780547141231578,False,False,False,False
6,False,False,0.0027652216898984942,0.0027652216898984942,False,False,False,False
6,False,False,0.0027500636846466194,0.0027500636846466194,False,False,False,False
6,False,False,0.0027350704053139847,0.0027350704053139847,False,False,False,False
6,False,False,0.0027202391901409687,0.0027202391901409687,False,False,False,False
6,False,False,0.0027055674342166395,0.0027055674342166395,False,False,False,False
6,False,False,0.0026910525879742624,0.0026910525879742624,False,False,False,False
6,False,False,0.0026766921557341665,0.0026766921557341665,False,False,False,False
6,False,False,0.002662483694292259,0.002662483694292259,False,False,False,False
6,False,False,0.0026484248115525135,0.0026484248115525135,False,False,False,False
6,False,False,0.002634513165201869,0.002634513165201869,False,False,False,False
6,False,False,0.002620746461426003,0.002620746461426003,False,False,False,False
6,False,False,0.0026071224536645286,0.0026071224536645286,False,False,False,False
6,False,False,0.0025936389414042095,0.0025936389414042095,False,False,False,False
6,False,False,0.0025802937690088553,0.0025802937690088553,False,False,False,False
6,False,False,0.002567084824584605,0.002567084824584605,False,False,False,False
6,False,False,0.0025540100388793557,0.0025540100388793557,False,False,False,False
6,False,False,0.002541067384215157,0.002541067384215157,False,False,False,False
6,False,False,0.002528254873452419,0.002528254873452419,False,False,False,False
6,False,False,0.0025155705589848445,0.0025155705589848445,False,False,False,False
6,False,False,0.002503012531764021,0.002503012531764021,False,False,False,False
6,False,False,0.002490578920352675,0.002490578920352675,False,False,False,False
6,False,False,0.0024782678900055945,0.0024782678900055945,False,False,False,False
6,False,False,0.002466077641777298,0.002466077641777298,False,False,False,False
6,False,False,0.002454006411655547,0.002454006411655547,False,False,False,False
6,False,False,0.002442861131514175,0.002442861131514175,False,False,False,False
6,False,False,0.0024318087944187705,0.0024318087944187705,False,False,False,False
6,False,False,0.0024208483560656073,0.0024208483560656073,False,False,False,False
6,False,False,0.002409978785443312,0.002409978785443312,False,False,False,False
6,False,False,0.0023991990646844096,0.0023991990646844096,False,False,False,False
6,False,False,0.002389131832506396,0.002389131832506396,False,False,False,False
6,False,False,0.0023791363771266476,0.0023791363771266476,False,False,False,False
6,False,False,0.0023692121100170093,0.0023692121100170093,False,False,False,False
6,False,False,0.0023593584453288617,0.0023593584453288617,False,False,False,False
6,False,False,0.0023495748000021016,0.0023495748000021016,False,False,False,False
6,False,False,0.0023398605938676834,0.0023398605938676834,False,False,False,False
6,False,False,0.0023302152497440003,0.0023302152497440003,False,False,False,False
6,False,False,0.002320638193527331,0.002320638193527331,False,False,False,False
6,False,False,0.002311128854276613,0.002311128854276613,False,False,False,False
6,False,False,0.002301686664292763,0.002301686664292763,False,False,False,False
6,False,False,0.0022923110591927752,0.0022923110591927752,False,False,False,False
6,False,False,0.0022830014779788082,0.0022830014779788082,False,False,False,False
6,False,False,0.00227375736310247,0.00227375736310247,False,False,False,False
6,False,False,0.0022645781605245088,0.0022645781605245088,False,False,False,False
6,False,False,0.002255463319770094,0.002255463319770094,False,False,False,False
6,False,False,0.002246412293979873,0.002246412293979873,False,False,False,False
6,False,False,0.0022374245399569954,0.0022374245399569954,False,False,False,False
6,False,False,0.0022284995182102604,0.0022284995182102604,False,False,False,False
6,False,False,0.0022196366929935745,0.0022196366929935745,False,False,False,False
6,False,False,0.0022108355323418533,0.0022108355323418533,False,False,False,False
6,False,False,0.002202095508103552,0.002202095508103552,False,False,False,False
6,False,False,0.0021934160959699465,0.0021934160959699465,False,False,False,False
6,False,False,0.00218479677550132,0.00218479677550132,False,False,False,False
6,False,False,0.002176237030150204,0.002176237030150204,False,False,False,False
6,False,False,0.002167736347281777,0.002167736347281777,False,False,False,False
6,False,False,0.0021592942181915768,0.0021592942181915768,False,False,False,False
6,False,False,0.0021509101381206363,0.0021509101381206363,False,False,False,False
6,False,False,0.002142583606268157,0.002142583606268157,False,False,False,False
6,False,False,0.002134314125801845,0.002134314125801845,False,False,False,False
6,False,False,0.0021255451229354127,0.0021255451229354127,False,False,False,False
6,False,False,0.00211684537498343,0.00211684537498343,False,False,False,False
6,False,False,0.0021082140962879383,0.0021082140962879383,False,False,False,False
6,False,False,0.0020996505124921145,0.0020996505124921145,False,False,False,False
6,False,False,0.0020911538603495066,0.0020911538603495066,False,False,False,False
6,False,False,0.0020827233875368037,0.0020827233875368037,False,False,False,False
6,False,False,0.0020743583524700793,0.0020743583524700793,False,False,False,False
6,False,False,0.002066058024124436,0.002066058024124436,False,False,False,False
6,False,False,0.002057821681856997,0.002057821681856997,False,False,False,False
6,False,False,0.00204964861523317,0.00204964861523317,False,False,False,False
6,False,False,0.002041538123856135,0.002041538123856135,False,False,False,False
6,False,False,0.002033489517199481,0.002033489517199481,False,False,False,False
6,False,False,0.0020255021144429445,0.0020255021144429445,False,False,False,False
6,False,False,0.0020175752443111787,0.0020175752443111787,False,False,False,False
6,False,False,0.002009708244915507,0.002009708244915507,False,False,False,False
6,False,False,0.0020019004635985944,0.0020019004635985944,False,False,False,False
6,False,False,0.0019941512567819867,0.0019941512567819867,False,False,False,False
6,False,False,0.0019864599898164587,0.0019864599898164587,False,False,False,False
6,False,False,0.0019788260368351217,0.0019788260368351217,False,False,False,False
6,False,False,0.0019712487806092306,0.0019712487806092306,False,False,False,False
6,False,False,0.001963727612406647,0.001963727612406647,False,False,False,False
6,False,False,0.001956261931852896,0.001956261931852896,False,False,False,False
6,False,False,0.00194885114679478,0.00194885114679478,False,False,False,False
6,False,False,0.0019414946731664854,0.0019414946731664854,False,False,False,False
6,False,False,0.0019341919348581497,0.0019341919348581497,False,False,False,False
6,False,False,0.0019269423635868209,0.0019269423635868209,False,False,False,False
6,False,False,0.001919745398769789,0.001919745398769789,False,False,False,False
6,False,False,0.0019126004874002157,0.0019126004874002157,False,False,False,False
6,False,False,0.0019055070839250402,0.0019055070839250402,False,False,False,False
6,False,False,0.0018984646501251012,0.0018984646501251012,False,False,False,False
6,False,False,0.0018914726549974438,0.0018914726549974438,False,False,False,False
6,False,False,0.0018845305746397602,0.0018845305746397602,False,False,False,False
6,False,False,0.0018776378921369237,0.0018776378921369237,False,False,False,False
6,False,False,0.0018707940974495832,0.0018707940974495832,False,False,False,False
6,False,False,0.0018639986873047651,0.0018639986873047651,False,False,False,False
6,False,False,0.0018572511650884564,0.0018572511650884564,False,False,False,False
6,False,False,0.0018505510407401215,0.0018505510407401215,False,False,False,False
6,False,False,0.0018438978306491176,0.0018438978306491176,False,False,False,False
6,False,False,0.001837291057552974,0.001837291057552974,False,False,False,False
6,False,False,0.001830730250437495,0.001830730250437495,False,False,False,False
6,False,False,0.0018242149444386553,0.0018242149444386553,False,False,False,False
6,False,False,0.0018177446807462493,0.0018177446807462493,False,False,False,False
6,False,False,0.0018113190065092617,0.0018113190065092617,False,False,False,False
6,False,False,0.0018049374747429272,0.0018049374747429272,True,False,False,False
6,False,False,0.001811072788000684,0.001811072788000684,False,False,False,False
6,False,False,0.0018172470840933448,0.0018172470840933448,False,False,False,False
6,False,False,0.0018234607040308777,0.0018234607040308777,False,False,False,False
6,False,False,0.0018297139923232283,0.0018297139923232283,False,False,False,False
6,False,False,0.001836007297015257,0.001836007297015257,False,False,False,False
6,False,False,0.0018423409697218103,0.0018423409697218103,False,False,False,False
6,False,False,0.0018487153656629271,0.0018487153656629271,False,False,False,False
6,False,False,0.0018551308436991576,0.0018551308436991576,False,False,False,False
6,False,False,0.0018615877663669881,0.0018615877663669881,False,False,False,False
6,False,False,0.0018680864999143603,0.0018680864999143603,False,False,False,False
6,False,False,0.0018746274143362617,0.0018746274143362617,False,False,False,False
6,False,False,0.0018812108834103877,0.0018812108834103877,False,False,False,False
6,False,False,0.0018878372847328465,0.0018878372847328465,False,False,False,False
6,False,False,0.0018945069997538969,0.0018945069997538969,False,False,False,False
6,False,False,0.0019012204138137017,0.0019012204138137017,False,False,False,False
6,False,False,0.001907977916178078,0.001907977916178078,False,False,False,False
6,False,False,0.0019152855186723864,0.0019152855186723864,False,False,False,False
6,False,False,0.0019226493048536024,0.0019226493048536024,False,False,False,False
6,False,False,0.0019300699250701743,0.0019300699250701743,False,False,False,False
6,False,False,0.001937548039745332,0.001937548039745332,False,False,False,False
6,False,False,0.0019450843195729026,0.0019450843195729026,False,False,False,False
6,False,False,0.001952679445717719,0.001952679445717719,False,False,False,False
6,False,False,0.001960334110020729,0.001960334110020729,False,False,False,False
6,False,False,0.0019680490152089508,0.0019680490152089508,False,False,False,False
