robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
1,False,False,0.0014664995930407018,0.0014664995930407018,False,False,False,False
1,False,False,0.0014646818249290062,0.0014646818249290062,False,False,False,False
1,False,False,0.0014628582626091688,0.0014628582626091688,False,False,False,False
1,False,False,0.0014610290045120326,0.0014610290045120326,False,False,False,False
1,False,False,0.0014591941486490293,0.0014591941486490293,False,False,False,False
1,False,False,0.0014573537926035227,0.0014573537926035227,False,False,False,False
1,False,False,0.0014555080335223601,0.0014555080335223601,False,False,False,False
1,False,False,0.0014536569681076323,0.0014536569681076323,False,False,False,False
1,False,False,0.001451800692608642,0.001451800692608642,False,False,False,False
1,False,False,0.0014499393028140812,0.0014499393028140812,False,False,False,False
1,False,False,0.001448072894044411,0.001448072894044411,False,False,False,False
1,False,False,0.0014462015611444484,0.0014462015611444484,False,False,False,False
1,False,False,0.0014443253984761557,0.0014443253984761557,False,False,False,False
1,False,False,0.0014424444999116327,0.0014424444999116327,False,False,False,False
1,False,False,0.001440558958826313,0.001440558958826313,False,False,False,False
1,False,False,0.0014386688680923536,0.0014386688680923536,False,False,False,False
1,False,False,0.001436774320072229,0.001436774320072229,False,False,False,False
1,False,False,0.0014348754066125199,0.0014348754066125199,False,False,False,False
1,False,False,0.0014329722190378977,0.0014329722190378977,False,False,False,False
1,False,False,0.0014310648481453024,0.0014310648481453024,False,False,False,False
1,False,False,0.0014291533841983132,0.0014291533841983132,False,False,False,False
1,False,False,0.0014272379169217111,0.0014272379169217111,False,False,False,False
1,False,False,0.001425318535496229,0.001425318535496229,False,False,False,False
1,False,False,0.0014227938640171457,0.0014227938640171457,False,False,False,False
1,False,False,0.0014202710912272977,0.0014202710912272977,False,False,False,False
1,False,False,0.0014166691613953688,0.0014166691613953688,False,False,False,False
1,False,False,0.0014130832077945447,0.0014130832077945447,False,False,False,False
1,False,False,0.001409513143435278,0.001409513143435278,False,False,False,False
1,False,False,0.0014059588817232909,0.0014059588817232909,False,False,False,False
1,False,False,0.0014021154085370239,0.0014021154085370239,False,False,False,False
1,False,False,0.0013982923479517436,0.0013982923479517436,False,False,False,False
1,False,False,0.001394489542316908,0.001394489542316908,False,False,False,False
1,False,False,0.0013907068355502208,0.0013907068355502208,False,False,False,False
1,False,False,0.0013869440731189087,0.0013869440731189087,False,False,False,False
1,False,False,0.001383201102021248,0.001383201102021248,False,False,False,False
1,False,False,0.0013794777707683483,0.0013794777707683483,False,False,False,False
1,False,False,0.0013757739293661828,0.0013757739293661828,False,False,False,False
1,False,False,0.0013720894292978587,0.0013720894292978587,False,False,False,False
1,False,False,0.0013684241235061318,0.0013684241235061318,False,False,False,False
1,False,False,0.0013647778663761548,0.0013647778663761548,False,False,False,False
1,False,False,0.001361150513718462,0.001361150513718462,False,False,False,False
1,False,False,0.0013575419227521803,0.0013575419227521803,False,False,False,False
1,False,False,0.0013539519520884688,0.0013539519520884688,False,False,False,False
1,False,False,0.0013503804617141801,0.0013503804617141801,False,False,False,False
